,AMAT
1990-05-24,0.5800780057907104
1990-05-25,0.5664060115814209
1990-05-29,0.5859379768371582
1990-05-30,0.5898439884185791
1990-05-31,0.5820310115814209
1990-06-01,0.5742189884185791
1990-06-04,0.5664060115814209
1990-06-05,0.546875
1990-06-06,0.546875
1990-06-07,0.5507810115814209
1990-06-08,0.546875
1990-06-11,0.5546879768371582
1990-06-12,0.5761719942092896
1990-06-13,0.5820310115814209
1990-06-14,0.5820310115814209
1990-06-15,0.5898439884185791
1990-06-18,0.5839840173721313
1990-06-19,0.5742189884185791
1990-06-20,0.5683590173721313
1990-06-21,0.5664060115814209
1990-06-22,0.578125
1990-06-25,0.6015629768371582
1990-06-26,0.59375
1990-06-27,0.5976560115814209
1990-06-28,0.609375
1990-06-29,0.59375
1990-07-02,0.609375
1990-07-03,0.6074219942092896
1990-07-05,0.6054689884185791
1990-07-06,0.6015629768371582
1990-07-09,0.6132810115814209
1990-07-10,0.609375
1990-07-11,0.625
1990-07-12,0.6308590173721313
1990-07-13,0.609375
1990-07-16,0.6074219942092896
1990-07-17,0.5957030057907104
1990-07-18,0.5800780057907104
1990-07-19,0.5683590173721313
1990-07-20,0.5507810115814209
1990-07-23,0.5429689884185791
1990-07-24,0.5488280057907104
1990-07-25,0.5507810115814209
1990-07-26,0.5390629768371582
1990-07-27,0.5273439884185791
1990-07-30,0.546875
1990-07-31,0.5429689884185791
1990-08-01,0.53125
1990-08-02,0.5078129768371582
1990-08-03,0.48632800579071045
1990-08-06,0.4726560115814209
1990-08-07,0.4765630066394806
1990-08-08,0.48632800579071045
1990-08-09,0.484375
1990-08-10,0.45898398756980896
1990-08-13,0.4609380066394806
1990-08-14,0.4296880066394806
1990-08-15,0.4609380066394806
1990-08-16,0.4414060115814209
1990-08-17,0.4375
1990-08-20,0.4101560115814209
1990-08-21,0.4179689884185791
1990-08-22,0.421875
1990-08-23,0.4023439884185791
1990-08-24,0.3984380066394806
1990-08-27,0.4179689884185791
1990-08-28,0.4101560115814209
1990-08-29,0.41210898756980896
1990-08-30,0.3984380066394806
1990-08-31,0.4257810115814209
1990-09-04,0.4492189884185791
1990-09-05,0.453125
1990-09-06,0.421875
1990-09-07,0.4414060115814209
1990-09-10,0.4570310115814209
1990-09-11,0.421875
1990-09-12,0.3984380066394806
1990-09-13,0.38867199420928955
1990-09-14,0.3789060115814209
1990-09-17,0.390625
1990-09-18,0.3789060115814209
1990-09-19,0.375
1990-09-20,0.3789060115814209
1990-09-21,0.390625
1990-09-24,0.38476601243019104
1990-09-25,0.4023439884185791
1990-09-26,0.390625
1990-09-27,0.38867199420928955
1990-09-28,0.359375
1990-10-01,0.3789060115814209
1990-10-02,0.390625
1990-10-03,0.359375
1990-10-04,0.3203130066394806
1990-10-05,0.3320310115814209
1990-10-08,0.33007800579071045
1990-10-09,0.30664101243019104
1990-10-10,0.30273398756980896
1990-10-11,0.3125
1990-10-12,0.3164060115814209
1990-10-15,0.3125
1990-10-16,0.3164060115814209
1990-10-17,0.3242189884185791
1990-10-18,0.359375
1990-10-19,0.29882800579071045
1990-10-22,0.296875
1990-10-23,0.2890630066394806
1990-10-24,0.28710898756980896
1990-10-25,0.2929689884185791
1990-10-26,0.296875
1990-10-29,0.2929689884185791
1990-10-30,0.2851560115814209
1990-10-31,0.2734380066394806
1990-11-01,0.2734380066394806
1990-11-02,0.27929699420928955
1990-11-05,0.27929699420928955
1990-11-06,0.2773439884185791
1990-11-07,0.2734380066394806
1990-11-08,0.25976601243019104
1990-11-09,0.2617189884185791
1990-11-12,0.29882800579071045
1990-11-13,0.3007810115814209
1990-11-14,0.3125
1990-11-15,0.28320300579071045
1990-11-16,0.2695310115814209
1990-11-19,0.2734380066394806
1990-11-20,0.2773439884185791
1990-11-21,0.2734380066394806
1990-11-23,0.27929699420928955
1990-11-26,0.28125
1990-11-27,0.2851560115814209
1990-11-28,0.2734380066394806
1990-11-29,0.2773439884185791
1990-11-30,0.2851560115814209
1990-12-03,0.296875
1990-12-04,0.3007810115814209
1990-12-05,0.3046880066394806
1990-12-06,0.2890630066394806
1990-12-07,0.2851560115814209
1990-12-10,0.2890630066394806
1990-12-11,0.28125
1990-12-12,0.2929689884185791
1990-12-13,0.3007810115814209
1990-12-14,0.29101601243019104
1990-12-17,0.29101601243019104
1990-12-18,0.30664101243019104
1990-12-19,0.3007810115814209
1990-12-20,0.3203130066394806
1990-12-21,0.34375
1990-12-24,0.3515630066394806
1990-12-26,0.3476560115814209
1990-12-27,0.33789101243019104
1990-12-28,0.33789101243019104
1990-12-31,0.3359380066394806
1991-01-02,0.3359380066394806
1991-01-03,0.3476560115814209
1991-01-04,0.34375
1991-01-07,0.32226601243019104
1991-01-08,0.3164060115814209
1991-01-09,0.31054699420928955
1991-01-10,0.3125
1991-01-11,0.3125
1991-01-14,0.31054699420928955
1991-01-15,0.3164060115814209
1991-01-16,0.3398439884185791
1991-01-17,0.359375
1991-01-18,0.3632810115814209
1991-01-21,0.38867199420928955
1991-01-22,0.3984380066394806
1991-01-23,0.3945310115814209
1991-01-24,0.39648398756980896
1991-01-25,0.4023439884185791
1991-01-28,0.40429699420928955
1991-01-29,0.4335939884185791
1991-01-30,0.45117199420928955
1991-01-31,0.4609380066394806
1991-02-01,0.44726601243019104
1991-02-04,0.4335939884185791
1991-02-05,0.4179689884185791
1991-02-06,0.43945300579071045
1991-02-07,0.453125
1991-02-08,0.4414060115814209
1991-02-11,0.453125
1991-02-12,0.4726560115814209
1991-02-13,0.4960939884185791
1991-02-14,0.45898398756980896
1991-02-15,0.46875
1991-02-19,0.4648439884185791
1991-02-20,0.46875
1991-02-21,0.46289101243019104
1991-02-22,0.4882810115814209
1991-02-25,0.4804689884185791
1991-02-26,0.4570310115814209
1991-02-27,0.46875
1991-02-28,0.4609380066394806
1991-03-01,0.4648439884185791
1991-03-04,0.46289101243019104
1991-03-05,0.5292969942092896
1991-03-06,0.5117189884185791
1991-03-07,0.5117189884185791
1991-03-08,0.5
1991-03-11,0.484375
1991-03-12,0.4726560115814209
1991-03-13,0.4765630066394806
1991-03-14,0.4570310115814209
1991-03-15,0.4257810115814209
1991-03-18,0.4414060115814209
1991-03-19,0.4257810115814209
1991-03-20,0.4257810115814209
1991-03-21,0.41992199420928955
1991-03-22,0.421875
1991-03-25,0.4179689884185791
1991-03-26,0.45898398756980896
1991-03-27,0.47460898756980896
1991-03-28,0.4648439884185791
1991-04-01,0.4765630066394806
1991-04-02,0.4921880066394806
1991-04-03,0.4921880066394806
1991-04-04,0.484375
1991-04-05,0.4765630066394806
1991-04-08,0.4921880066394806
1991-04-09,0.49023398756980896
1991-04-10,0.4882810115814209
1991-04-11,0.5195310115814209
1991-04-12,0.5234379768371582
1991-04-15,0.5117189884185791
1991-04-16,0.5429689884185791
1991-04-17,0.5898439884185791
1991-04-18,0.5820310115814209
1991-04-19,0.5703129768371582
1991-04-22,0.5722659826278687
1991-04-23,0.5878909826278687
1991-04-24,0.5351560115814209
1991-04-25,0.5078129768371582
1991-04-26,0.5
1991-04-29,0.4804689884185791
1991-04-30,0.4882810115814209
1991-05-01,0.5097659826278687
1991-05-02,0.4921880066394806
1991-05-03,0.4882810115814209
1991-05-06,0.49414101243019104
1991-05-07,0.4804689884185791
1991-05-08,0.4882810115814209
1991-05-09,0.4960939884185791
1991-05-10,0.48242199420928955
1991-05-13,0.49023398756980896
1991-05-14,0.4882810115814209
1991-05-15,0.4648439884185791
1991-05-16,0.4804689884185791
1991-05-17,0.46289101243019104
1991-05-20,0.45898398756980896
1991-05-21,0.45117199420928955
1991-05-22,0.4609380066394806
1991-05-23,0.453125
1991-05-24,0.453125
1991-05-28,0.4921880066394806
1991-05-29,0.47460898756980896
1991-05-30,0.5078129768371582
1991-05-31,0.5234379768371582
1991-06-03,0.5429689884185791
1991-06-04,0.5390629768371582
1991-06-05,0.5351560115814209
1991-06-06,0.5273439884185791
1991-06-07,0.53125
1991-06-10,0.5234379768371582
1991-06-11,0.5039060115814209
1991-06-12,0.4765630066394806
1991-06-13,0.4804689884185791
1991-06-14,0.5117189884185791
1991-06-17,0.515625
1991-06-18,0.4960939884185791
1991-06-19,0.4882810115814209
1991-06-20,0.4765630066394806
1991-06-21,0.4726560115814209
1991-06-24,0.4492189884185791
1991-06-25,0.44335898756980896
1991-06-26,0.453125
1991-06-27,0.4453130066394806
1991-06-28,0.4453130066394806
1991-07-01,0.4609380066394806
1991-07-02,0.4570310115814209
1991-07-03,0.453125
1991-07-05,0.4570310115814209
1991-07-08,0.4726560115814209
1991-07-09,0.47460898756980896
1991-07-10,0.4726560115814209
1991-07-11,0.46875
1991-07-12,0.4492189884185791
1991-07-15,0.4609380066394806
1991-07-16,0.4609380066394806
1991-07-17,0.46679699420928955
1991-07-18,0.4765630066394806
1991-07-19,0.4765630066394806
1991-07-22,0.4726560115814209
1991-07-23,0.46289101243019104
1991-07-24,0.46679699420928955
1991-07-25,0.4648439884185791
1991-07-26,0.4726560115814209
1991-07-29,0.47070300579071045
1991-07-30,0.484375
1991-07-31,0.5078129768371582
1991-08-01,0.5214840173721313
1991-08-02,0.4960939884185791
1991-08-05,0.46679699420928955
1991-08-06,0.47070300579071045
1991-08-07,0.4570310115814209
1991-08-08,0.46875
1991-08-09,0.46875
1991-08-12,0.4570310115814209
1991-08-13,0.4375
1991-08-14,0.4335939884185791
1991-08-15,0.453125
1991-08-16,0.44726601243019104
1991-08-19,0.453125
1991-08-20,0.4414060115814209
1991-08-21,0.46679699420928955
1991-08-22,0.4648439884185791
1991-08-23,0.4648439884185791
1991-08-26,0.4960939884185791
1991-08-27,0.4882810115814209
1991-08-28,0.49414101243019104
1991-08-29,0.484375
1991-08-30,0.4648439884185791
1991-09-03,0.4492189884185791
1991-09-04,0.4453130066394806
1991-09-05,0.44335898756980896
1991-09-06,0.4765630066394806
1991-09-09,0.4882810115814209
1991-09-10,0.453125
1991-09-11,0.4726560115814209
1991-09-12,0.4609380066394806
1991-09-13,0.4453130066394806
1991-09-16,0.4453130066394806
1991-09-17,0.4492189884185791
1991-09-18,0.4453130066394806
1991-09-19,0.45117199420928955
1991-09-20,0.453125
1991-09-23,0.4492189884185791
1991-09-24,0.43554699420928955
1991-09-25,0.4296880066394806
1991-09-26,0.4375
1991-09-27,0.42773398756980896
1991-09-30,0.4101560115814209
1991-10-01,0.3945310115814209
1991-10-02,0.390625
1991-10-03,0.3632810115814209
1991-10-04,0.3710939884185791
1991-10-07,0.3789060115814209
1991-10-08,0.375
1991-10-09,0.3632810115814209
1991-10-10,0.375
1991-10-11,0.3789060115814209
1991-10-14,0.3984380066394806
1991-10-15,0.4335939884185791
1991-10-16,0.4375
1991-10-17,0.40820300579071045
1991-10-18,0.4101560115814209
1991-10-21,0.4023439884185791
1991-10-22,0.4140630066394806
1991-10-23,0.3984380066394806
1991-10-24,0.3984380066394806
1991-10-25,0.3984380066394806
1991-10-28,0.4023439884185791
1991-10-29,0.390625
1991-10-30,0.3789060115814209
1991-10-31,0.3789060115814209
1991-11-01,0.375
1991-11-04,0.375
1991-11-05,0.3710939884185791
1991-11-06,0.3867189884185791
1991-11-07,0.3984380066394806
1991-11-08,0.3945310115814209
1991-11-11,0.4140630066394806
1991-11-12,0.4140630066394806
1991-11-13,0.4023439884185791
1991-11-14,0.390625
1991-11-15,0.375
1991-11-18,0.38476601243019104
1991-11-19,0.36914101243019104
1991-11-20,0.375
1991-11-21,0.359375
1991-11-22,0.421875
1991-11-25,0.4453130066394806
1991-11-26,0.4414060115814209
1991-11-27,0.4257810115814209
1991-11-29,0.421875
1991-12-02,0.45117199420928955
1991-12-03,0.4609380066394806
1991-12-04,0.44726601243019104
1991-12-05,0.4335939884185791
1991-12-06,0.4257810115814209
1991-12-09,0.421875
1991-12-10,0.4335939884185791
1991-12-11,0.421875
1991-12-12,0.4335939884185791
1991-12-13,0.4375
1991-12-16,0.42382800579071045
1991-12-17,0.41601601243019104
1991-12-18,0.4179689884185791
1991-12-19,0.4257810115814209
1991-12-20,0.43945300579071045
1991-12-23,0.453125
1991-12-24,0.46875
1991-12-26,0.5039060115814209
1991-12-27,0.5039060115814209
1991-12-30,0.5546879768371582
1991-12-31,0.5507810115814209
1992-01-02,0.5234379768371582
1992-01-03,0.5234379768371582
1992-01-06,0.5253909826278687
1992-01-07,0.5273439884185791
1992-01-08,0.5585939884185791
1992-01-09,0.5820310115814209
1992-01-10,0.5664060115814209
1992-01-13,0.5507810115814209
1992-01-14,0.5625
1992-01-15,0.5664060115814209
1992-01-16,0.5742189884185791
1992-01-17,0.5976560115814209
1992-01-20,0.5742189884185791
1992-01-21,0.5527340173721313
1992-01-22,0.5976560115814209
1992-01-23,0.6015629768371582
1992-01-24,0.59375
1992-01-27,0.5898439884185791
1992-01-28,0.5976560115814209
1992-01-29,0.609375
1992-01-30,0.5976560115814209
1992-01-31,0.5996090173721313
1992-02-03,0.5898439884185791
1992-02-04,0.609375
1992-02-05,0.6074219942092896
1992-02-06,0.609375
1992-02-07,0.5917969942092896
1992-02-10,0.6171879768371582
1992-02-11,0.6054689884185791
1992-02-12,0.7109379768371582
1992-02-13,0.7070310115814209
1992-02-14,0.6796879768371582
1992-02-18,0.6796879768371582
1992-02-19,0.6914060115814209
1992-02-20,0.7089840173721313
1992-02-21,0.7089840173721313
1992-02-24,0.7011719942092896
1992-02-25,0.703125
1992-02-26,0.703125
1992-02-27,0.6953129768371582
1992-02-28,0.6796879768371582
1992-03-02,0.6757810115814209
1992-03-03,0.6875
1992-03-04,0.7148439884185791
1992-03-05,0.703125
1992-03-06,0.7070310115814209
1992-03-09,0.6914060115814209
1992-03-10,0.6992189884185791
1992-03-11,0.703125
1992-03-12,0.6796879768371582
1992-03-13,0.671875
1992-03-16,0.671875
1992-03-17,0.703125
1992-03-18,0.7382810115814209
1992-03-19,0.7246090173721313
1992-03-20,0.7324219942092896
1992-03-23,0.71875
1992-03-24,0.6875
1992-03-25,0.6582030057907104
1992-03-26,0.6601560115814209
1992-03-27,0.6523439884185791
1992-03-30,0.6152340173721313
1992-03-31,0.6230469942092896
1992-04-01,0.6210939884185791
1992-04-02,0.5898439884185791
1992-04-03,0.6171879768371582
1992-04-06,0.6171879768371582
1992-04-07,0.5703129768371582
1992-04-08,0.578125
1992-04-09,0.6015629768371582
1992-04-10,0.5820310115814209
1992-04-13,0.6171879768371582
1992-04-14,0.6210939884185791
1992-04-15,0.6367189884185791
1992-04-16,0.640625
1992-04-20,0.6015629768371582
1992-04-21,0.5742189884185791
1992-04-22,0.578125
1992-04-23,0.6015629768371582
1992-04-24,0.59375
1992-04-27,0.5703129768371582
1992-04-28,0.546875
1992-04-29,0.59375
1992-04-30,0.578125
1992-05-01,0.59375
1992-05-04,0.578125
1992-05-05,0.5742189884185791
1992-05-06,0.5703129768371582
1992-05-07,0.59375
1992-05-08,0.5976560115814209
1992-05-11,0.5703129768371582
1992-05-12,0.59375
1992-05-13,0.65625
1992-05-14,0.6484379768371582
1992-05-15,0.65625
1992-05-18,0.6328129768371582
1992-05-19,0.6445310115814209
1992-05-20,0.6484379768371582
1992-05-21,0.6328129768371582
1992-05-22,0.640625
1992-05-26,0.6523439884185791
1992-05-27,0.6640629768371582
1992-05-28,0.6953129768371582
1992-05-29,0.703125
1992-06-01,0.6640629768371582
1992-06-02,0.6640629768371582
1992-06-03,0.65625
1992-06-04,0.65625
1992-06-05,0.6796879768371582
1992-06-08,0.6953129768371582
1992-06-09,0.6875
1992-06-10,0.6640629768371582
1992-06-11,0.6679689884185791
1992-06-12,0.6875
1992-06-15,0.6679689884185791
1992-06-16,0.6640629768371582
1992-06-17,0.6171879768371582
1992-06-18,0.5703129768371582
1992-06-19,0.6015629768371582
1992-06-22,0.5664060115814209
1992-06-23,0.5390629768371582
1992-06-24,0.5625
1992-06-25,0.5664060115814209
1992-06-26,0.5703129768371582
1992-06-29,0.6171879768371582
1992-06-30,0.625
1992-07-01,0.671875
1992-07-02,0.59375
1992-07-06,0.59375
1992-07-07,0.5742189884185791
1992-07-08,0.609375
1992-07-09,0.59375
1992-07-10,0.59375
1992-07-13,0.6015629768371582
1992-07-14,0.59375
1992-07-15,0.6015629768371582
1992-07-16,0.6015629768371582
1992-07-17,0.5859379768371582
1992-07-20,0.59375
1992-07-21,0.5898439884185791
1992-07-22,0.59375
1992-07-23,0.5859379768371582
1992-07-24,0.59375
1992-07-27,0.625
1992-07-28,0.6484379768371582
1992-07-29,0.6640629768371582
1992-07-30,0.6796879768371582
1992-07-31,0.6875
1992-08-03,0.6953129768371582
1992-08-04,0.703125
1992-08-05,0.7109379768371582
1992-08-06,0.6875
1992-08-07,0.6835939884185791
1992-08-10,0.6953129768371582
1992-08-11,0.6875
1992-08-12,0.7890629768371582
1992-08-13,0.765625
1992-08-14,0.7421879768371582
1992-08-17,0.7421879768371582
1992-08-18,0.75
1992-08-19,0.75
1992-08-20,0.7421879768371582
1992-08-21,0.7421879768371582
1992-08-24,0.71875
1992-08-25,0.703125
1992-08-26,0.7421879768371582
1992-08-27,0.765625
1992-08-28,0.7460939884185791
1992-08-31,0.734375
1992-09-01,0.7539060115814209
1992-09-02,0.7695310115814209
1992-09-03,0.7578129768371582
1992-09-04,0.7578129768371582
1992-09-08,0.7617189884185791
1992-09-09,0.765625
1992-09-10,0.8125
1992-09-11,0.8359379768371582
1992-09-14,0.859375
1992-09-15,0.8203129768371582
1992-09-16,0.8125
1992-09-17,0.8085939884185791
1992-09-18,0.8359379768371582
1992-09-21,0.8554689884185791
1992-09-22,0.828125
1992-09-23,0.8671879768371582
1992-09-24,0.859375
1992-09-25,0.8125
1992-09-28,0.8203129768371582
1992-09-29,0.8359379768371582
1992-09-30,0.8515629768371582
1992-10-01,0.8125
1992-10-02,0.8046879768371582
1992-10-05,0.8046879768371582
1992-10-06,0.859375
1992-10-07,0.875
1992-10-08,0.8828129768371582
1992-10-09,0.8398439884185791
1992-10-12,0.8476560115814209
1992-10-13,0.8710939884185791
1992-10-14,0.8789060115814209
1992-10-15,0.8710939884185791
1992-10-16,0.8710939884185791
1992-10-19,0.9023439884185791
1992-10-20,0.8710939884185791
1992-10-21,0.9140629768371582
1992-10-22,0.9023439884185791
1992-10-23,0.9140629768371582
1992-10-26,0.9023439884185791
1992-10-27,0.90625
1992-10-28,0.9140629768371582
1992-10-29,0.9375
1992-10-30,0.921875
1992-11-02,0.9375
1992-11-03,0.9257810115814209
1992-11-04,0.9296879768371582
1992-11-05,0.984375
1992-11-06,0.9882810115814209
1992-11-09,1.0390629768371582
1992-11-10,1.046875
1992-11-11,1.042968988418579
1992-11-12,1.0546879768371582
1992-11-13,1.09375
1992-11-16,1.082031011581421
1992-11-17,1.0390629768371582
1992-11-18,1.09375
1992-11-19,1.125
1992-11-20,1.1484379768371582
1992-11-23,1.1171879768371582
1992-11-24,1.121093988418579
1992-11-25,1.1328129768371582
1992-11-27,1.136718988418579
1992-11-30,1.1328129768371582
1992-12-01,1.1328129768371582
1992-12-02,1.1328129768371582
1992-12-03,1.109375
1992-12-04,1.1328129768371582
1992-12-07,1.2109379768371582
1992-12-08,1.1796879768371582
1992-12-09,1.125
1992-12-10,1.109375
1992-12-11,1.078125
1992-12-14,1.0625
1992-12-15,1.046875
1992-12-16,1.03125
1992-12-17,1.140625
1992-12-18,1.105468988418579
1992-12-21,1.0703129768371582
1992-12-22,1.0625
1992-12-23,1.0625
1992-12-24,1.082031011581421
1992-12-28,1.0703129768371582
1992-12-29,1.066406011581421
1992-12-30,1.066406011581421
1992-12-31,1.0546879768371582
1993-01-04,1.050781011581421
1993-01-05,1.078125
1993-01-06,1.1640629768371582
1993-01-07,1.183593988418579
1993-01-08,1.1640629768371582
1993-01-11,1.1875
1993-01-12,1.140625
1993-01-13,1.171875
1993-01-14,1.203125
1993-01-15,1.1640629768371582
1993-01-18,1.1875
1993-01-19,1.15625
1993-01-20,1.1171879768371582
1993-01-21,1.15625
1993-01-22,1.15625
1993-01-25,1.175781011581421
1993-01-26,1.1796879768371582
1993-01-27,1.15625
1993-01-28,1.09375
1993-01-29,1.09375
1993-02-01,1.128906011581421
1993-02-02,1.1875
1993-02-03,1.203125
1993-02-04,1.207031011581421
1993-02-05,1.171875
1993-02-08,1.171875
1993-02-09,1.140625
1993-02-10,1.1328129768371582
1993-02-11,1.2109379768371582
1993-02-12,1.15625
1993-02-16,1.09375
1993-02-17,1.1484379768371582
1993-02-18,1.171875
1993-02-19,1.15625
1993-02-22,1.171875
1993-02-23,1.1875
1993-02-24,1.230468988418579
1993-02-25,1.234375
1993-02-26,1.2578129768371582
1993-03-01,1.2734379768371582
1993-03-02,1.300781011581421
1993-03-03,1.332031011581421
1993-03-04,1.3515629768371582
1993-03-05,1.375
1993-03-08,1.3984379768371582
1993-03-09,1.3984379768371582
1993-03-10,1.363281011581421
1993-03-11,1.359375
1993-03-12,1.3984379768371582
1993-03-15,1.4140629768371582
1993-03-16,1.402343988418579
1993-03-17,1.328125
1993-03-18,1.363281011581421
1993-03-19,1.3203129768371582
